Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
34724,U5505,931,92,Fried Chicken,1,106.62,2025-06-07 01:31:00,2025-06-07 02:02:00,31,Alexandria,Credit Card,Cancelled,Car,31.197670069128215,29.919261029737957,31.21128554637703,29.93533975996494,31.194934776301995,29.923846278073945,2.151000627486936,Low,Online
8896,U1469,30,67,Pasta,1,120.88,2025-06-08 23:07:00,2025-06-08 23:49:00,42,Giza,Cash,Delivered,Motorbike,29.99870179248537,31.22771898677033,30.024560211825868,31.19128428172593,30.01809577973789,31.21240505749127,4.535655733295915,Low,Offline
22203,U1951,407,267,Fried Chicken,5,464.2000000000001,2025-06-08 05:18:00,2025-06-08 05:54:00,36,Cairo,Credit Card,Cancelled,Bicycle,30.029438671052187,31.24738277438084,30.04149552062996,31.24713533310203,30.06117352257908,31.241124686824264,1.3367515029239532,Low,Online
79797,U6733,349,17,Sushi,4,451.48,2025-06-14 14:20:00,2025-06-14 15:04:00,44,Zagazig,Cash,Cancelled,Car,30.60597372589964,31.50835453833149,30.59506265517641,31.512594257420936,30.58028557013397,31.521706937499015,1.2761345846164986,Medium,Online
89189,U5100,615,356,Shawarma,5,234.55,2025-06-06 09:00:00,2025-06-06 09:45:00,45,Cairo,Credit Card,In Transit,Car,30.031474788386337,31.22808050630102,30.04884232829321,31.234876015611295,30.05956580622333,31.24855649083339,2.0337486003430243,High,Online
32747,U1259,198,194,Sandwich,1,149.61,2025-06-03 15:57:00,2025-06-03 16:19:00,22,Cairo,Cash,Delivered,Motorbike,30.03418578712842,31.24564346861781,30.02679047407712,31.241536118427582,30.05116645082112,31.24409768402424,0.910505033802724,Medium,Online
15153,U9556,542,228,Sandwich,1,56.71,2025-06-05 20:36:00,2025-06-05 21:19:00,43,Tanta,Wallet,Delivered,Car,30.804675144008836,31.003480620900497,30.792750825908076,30.992199742056755,30.80359081453774,30.981639831243143,1.7068349669887848,Low,Online
7956,U6642,630,13,Sushi,1,100.71,2025-06-12 05:56:00,2025-06-12 06:25:00,29,Zagazig,Cash,Delivered,Car,30.5888923622828,31.51789937434333,30.589731159914184,31.501674130628032,30.570222908067855,31.482459267015965,1.5589569474278002,Low,Online
39353,U3373,320,287,Salad,4,551.36,2025-06-13 16:17:00,2025-06-13 16:36:00,19,Zagazig,Credit Card,Cancelled,Motorbike,30.586734867858237,31.50819492742553,30.57949105822958,31.51782787471712,30.600331001754167,31.49680127404382,1.2241839757701831,High,Online
8758,U1167,863,259,Sandwich,5,152.25,2025-06-03 04:32:00,2025-06-03 05:25:00,53,Mansoura,Wallet,Cancelled,Bicycle,31.03100265175689,31.38846004853359,31.03351280406503,31.39200494116028,31.03812584959992,31.37493487401616,0.4381686336991785,Low,Online
45960,U7529,222,472,Fried Chicken,1,55.44,2025-06-12 17:04:00,2025-06-12 17:21:00,17,Tanta,Credit Card,Cancelled,Car,30.78189088842741,31.01636420954223,30.774699834485713,31.01801949620368,30.804976128265395,30.9813616012803,0.8128345552446705,High,Online
28016,U9951,595,251,Salad,2,284.02,2025-06-05 10:20:00,2025-06-05 11:05:00,45,Cairo,Cash,Cancelled,Car,30.03593282081669,31.23373043401772,30.063543283052816,31.243032367609953,30.053187736311447,31.21991353469245,3.189461753667947,Medium,Online
46787,U9489,922,176,Sushi,5,558.4000000000001,2025-06-10 04:40:00,2025-06-10 05:02:00,22,Cairo,Cash,Delivered,Motorbike,30.05818836666861,31.230055191374593,30.02721523202535,31.23521848732794,30.03520687608625,31.22269704357889,3.469393841743232,Low,Online
30683,U1196,456,492,Sushi,2,184.98,2025-06-15 10:00:00,2025-06-15 10:38:00,38,Giza,Wallet,Cancelled,Car,30.031490820578405,31.21635556032241,30.02228136413542,31.214080992045208,30.03145966433199,31.19657711572087,1.0442055248793616,Medium,Online
87929,U2914,887,369,Koshary,4,154.4,2025-06-11 11:31:00,2025-06-11 12:02:00,31,Giza,Credit Card,Cancelled,Bicycle,29.99421585764425,31.20127067789099,30.022661925435223,31.21630928305187,30.0282063459556,31.221454174363732,3.471098940892725,Medium,Online
13629,U2244,881,24,Shawarma,1,60.95,2025-06-06 14:38:00,2025-06-06 14:57:00,19,Cairo,Wallet,Cancelled,Motorbike,30.060111734256825,31.232297949247688,30.052603571948367,31.24464788344893,30.026666782981803,31.244885683871903,1.4529401916934928,Medium,Offline
11577,U3501,828,463,Salad,2,164.5,2025-06-16 09:35:00,2025-06-16 10:07:00,32,Mansoura,Credit Card,In Transit,Bicycle,31.043786382445077,31.385891121520498,31.027189332870712,31.392583064799293,31.050156251190614,31.39493476012485,1.947866821433392,High,Online
25990,U5972,992,395,Shawarma,3,380.16,2025-06-14 02:23:00,2025-06-14 03:06:00,43,Giza,Cash,In Transit,Bicycle,29.995761712604327,31.20951943484204,30.00494621209531,31.215036404688917,30.02299074926641,31.22485021946452,1.1488824773537711,Low,Online
36587,U8530,726,274,Koshary,2,61.92,2025-06-02 20:32:00,2025-06-02 21:16:00,44,Zagazig,Cash,Delivered,Motorbike,30.60582121673853,31.48376694539046,30.59419051504608,31.49684355034254,30.581404261351608,31.500359154119188,1.798674330841919,Low,Online
6878,U2179,710,292,Shawarma,2,259.42,2025-06-02 23:12:00,2025-06-02 23:41:00,29,Assiut,Wallet,Cancelled,Car,27.168544224907645,31.179888463131352,27.1958823715795,31.17583563922926,27.184483031011997,31.170988816685817,3.0557480353129,Low,Online
87068,U5590,189,309,Koshary,1,122.62,2025-06-02 07:18:00,2025-06-02 08:14:00,56,Cairo,Credit Card,Delivered,Car,30.043026805911214,31.25105917853312,30.02979750078872,31.24279540411994,30.063557564353083,31.22058277476306,1.669112473029039,High,Online
36269,U5475,972,370,Pasta,1,111.63,2025-06-04 07:16:00,2025-06-04 08:01:00,45,Mansoura,Wallet,Cancelled,Bicycle,31.03991899578913,31.366041446038743,31.037353571392185,31.392634293401745,31.02012222648711,31.38237903493153,2.5545893054584723,High,Online
28545,U8190,897,394,Sandwich,1,34.38,2025-06-11 19:26:00,2025-06-11 20:13:00,47,Zagazig,Wallet,Delivered,Motorbike,30.570236852983214,31.513720534547925,30.596536616379097,31.51480321110419,30.603153857827145,31.50693469418178,2.9175018857642434,High,Online
65001,U4437,310,228,Burger,2,117.02,2025-06-07 02:09:00,2025-06-07 02:30:00,21,Zagazig,Wallet,Delivered,Car,30.58638321298648,31.511873493307323,30.603962951729542,31.483028458334275,30.594372739708827,31.50812132035468,3.383973013490439,Low,Online
47718,U4785,760,475,Shawarma,2,238.06,2025-06-16 03:53:00,2025-06-16 04:44:00,51,Alexandria,Credit Card,Cancelled,Motorbike,31.206787667244797,29.931762846534703,31.202030829324332,29.90713183661884,31.19868515750463,29.922357563129903,2.405853541309738,Low,Online
42611,U3674,708,442,Burger,4,387.84,2025-06-02 07:26:00,2025-06-02 08:12:00,46,Assiut,Wallet,Delivered,Bicycle,27.183381330628272,31.178890987031195,27.18191379576099,31.201045106699738,27.1650483658563,31.187751151267083,2.2013551919475223,High,Online
4502,U5121,257,69,Sushi,2,193.94,2025-06-08 23:39:00,2025-06-09 00:11:00,32,Giza,Credit Card,Delivered,Motorbike,30.013648314208613,31.228265704196897,30.00283744890652,31.191533576875926,29.997367229086414,31.21792170948275,3.7410010436863415,Low,Online
90333,U5635,184,248,Sushi,4,143.88,2025-06-14 11:32:00,2025-06-14 12:15:00,43,Cairo,Wallet,Delivered,Motorbike,30.034054080758818,31.237762793106462,30.03178220384596,31.219505431335413,30.047837820475102,31.24594205497051,1.7789204617379877,Medium,Offline
59888,U4165,290,144,Burger,5,245.75,2025-06-09 04:13:00,2025-06-09 04:36:00,23,Cairo,Wallet,Cancelled,Bicycle,30.062201952476062,31.2326280476583,30.050035838711658,31.220575633869387,30.044834793059835,31.219274840376983,1.7803557647384698,Low,Online
9452,U5846,663,130,Salad,4,354.28,2025-06-15 22:02:00,2025-06-15 23:01:00,59,Mansoura,Cash,Delivered,Car,31.042949792910523,31.386604582251763,31.039495021016457,31.393343718345022,31.031180102235208,31.37166653743327,0.7487310479787702,Low,Online
80994,U9248,643,164,Fried Chicken,1,125.81,2025-06-13 05:37:00,2025-06-13 06:06:00,29,Alexandria,Credit Card,Cancelled,Motorbike,31.21829481055375,29.90126700136006,31.219706349636905,29.90554405820984,31.19290698609684,29.93244614965425,0.4365572603433628,Low,Online
10913,U1812,797,389,Sandwich,1,43.61,2025-06-16 01:45:00,2025-06-16 02:11:00,26,Giza,Wallet,Delivered,Car,30.001198487345555,31.21960942558934,30.004534673346136,31.217584674206748,29.993951049017426,31.22538731002863,0.4182508842448734,Low,Online
26542,U7160,431,189,Sandwich,4,394.76,2025-06-08 22:00:00,2025-06-08 22:27:00,27,Cairo,Wallet,In Transit,Bicycle,30.053743231555437,31.220164324595306,30.040830966876197,31.24615918385818,30.064292558855676,31.244792745298646,2.8868052526917896,Low,Online
20221,U6579,614,171,Koshary,1,92.81,2025-06-05 16:43:00,2025-06-05 17:19:00,36,Tanta,Credit Card,Delivered,Motorbike,30.776093662322303,30.99860900721269,30.77380675999158,30.991440133520634,30.780974401142764,30.99424885238598,0.731597938363124,High,Online
51917,U4018,444,290,Salad,1,113.58,2025-06-11 05:14:00,2025-06-11 06:01:00,47,Zagazig,Cash,Delivered,Motorbike,30.586131008416476,31.48920334665529,30.6022772663831,31.512726006742454,30.58219956959653,31.499661266101587,2.879853799298999,Low,Online
8899,U6483,860,288,Sandwich,2,254.38,2025-06-11 05:25:00,2025-06-11 06:22:00,57,Assiut,Credit Card,Cancelled,Motorbike,27.163903745832215,31.189933546988627,27.17787060457982,31.180711211436268,27.1825374902188,31.180610627584045,1.7973481033921637,Low,Online
37879,U3858,335,210,Sandwich,5,356.75,2025-06-06 19:24:00,2025-06-06 20:11:00,47,Cairo,Cash,Cancelled,Bicycle,30.043648062992933,31.23313043301349,30.044183773777075,31.220570103938975,30.060278437021303,31.21968854520144,1.2128202344034396,High,Offline
50351,U4431,511,347,Pasta,3,283.20000000000005,2025-06-12 08:34:00,2025-06-12 09:13:00,39,Mansoura,Wallet,Cancelled,Motorbike,31.056323131289005,31.368137386848755,31.026942662114433,31.374467412513912,31.02531415180688,31.36516892748516,3.3129937666019913,High,Online
73220,U7671,273,298,Salad,3,223.23,2025-06-09 08:10:00,2025-06-09 08:38:00,28,Tanta,Credit Card,Delivered,Motorbike,30.77444735450866,30.99610903812476,30.79357855247257,31.015458262170096,30.77688331434774,31.00341708877732,2.815819366877643,High,Online
19491,U1096,633,493,Koshary,5,571.1999999999999,2025-06-15 06:37:00,2025-06-15 07:19:00,42,Tanta,Cash,Delivered,Bicycle,30.80379407591605,30.999695590691008,30.790413676117655,31.00769118722253,30.767971690225668,30.996349489130036,1.6691729135895903,Low,Offline
33304,U6798,648,119,Sandwich,3,106.35,2025-06-15 07:46:00,2025-06-15 08:28:00,42,Zagazig,Wallet,Delivered,Motorbike,30.603264645744105,31.48539197247999,30.571044340208054,31.51689756221859,30.587557918404624,31.483074859056153,4.678741349411253,High,Online
61068,U5033,841,370,Koshary,5,511.8,2025-06-02 11:47:00,2025-06-02 12:25:00,38,Zagazig,Wallet,Cancelled,Motorbike,30.58358261774245,31.513038967658527,30.58527444455169,31.498566265666437,30.56959657074762,31.491465149881307,1.4007760635444084,Medium,Online
6289,U5474,336,166,Burger,2,96.36,2025-06-13 21:33:00,2025-06-13 22:11:00,38,Tanta,Credit Card,Delivered,Motorbike,30.805163630808934,30.979724566236516,30.78893417339835,30.985545833819156,30.803660231452053,31.01742181609577,1.8835751137706953,Low,Online
86656,U4466,246,96,Fried Chicken,3,334.38,2025-06-12 03:56:00,2025-06-12 04:31:00,35,Assiut,Credit Card,Delivered,Car,27.197917821047408,31.191555455071327,27.174773082229137,31.20261484652872,27.191091546387455,31.198301301542585,2.7889182183910974,Low,Online
77402,U1469,564,63,Fried Chicken,5,151.15,2025-06-09 22:14:00,2025-06-09 22:46:00,32,Assiut,Credit Card,Cancelled,Bicycle,27.17389540866184,31.190040389776858,27.183302899904955,31.193239922983892,27.1762801467005,31.17923431702996,1.089563561321637,Low,Online
32691,U9751,584,391,Koshary,1,31.81,2025-06-04 18:43:00,2025-06-04 19:28:00,45,Alexandria,Wallet,Delivered,Bicycle,31.196974490217187,29.93582692948488,31.20521579255573,29.9139829491738,31.188491995476905,29.936153586474383,2.273503370956439,High,Online
38594,U5954,315,28,Pizza,3,305.73,2025-06-03 06:53:00,2025-06-03 07:26:00,33,Tanta,Credit Card,Cancelled,Car,30.781007282802705,31.010749175786422,30.780889942777133,31.001918712671756,30.78631597846745,31.009685493282152,0.8453685791687753,Low,Online
50690,U3608,391,388,Salad,4,352.4,2025-06-06 14:14:00,2025-06-06 14:47:00,33,Mansoura,Wallet,In Transit,Car,31.05219458229882,31.36670615646899,31.019137880083097,31.400162687046375,31.042268404031585,31.36968461753671,4.8615000242496915,Medium,Online
61489,U5243,86,243,Pizza,4,473.8,2025-06-03 12:55:00,2025-06-03 13:50:00,55,Alexandria,Cash,Cancelled,Motorbike,31.208873846347444,29.91717373322753,31.19993149067753,29.904401896717843,31.21161759423868,29.918215858812367,1.5698634207261877,Medium,Offline
54322,U7751,811,355,Sushi,3,302.82,2025-06-02 02:29:00,2025-06-02 03:05:00,36,Tanta,Credit Card,Delivered,Motorbike,30.78366594083485,30.99696844118746,30.804450588922,30.98188567715418,30.80444240711761,31.016302303984094,2.719134335593276,Low,Online
81541,U9685,838,94,Fried Chicken,4,230.84,2025-06-14 20:41:00,2025-06-14 21:12:00,31,Assiut,Credit Card,Delivered,Motorbike,27.194931560940447,31.175754580405467,27.18764796913987,31.173457753025637,27.188657164365505,31.192625736653408,0.8385439435869373,Low,Online
42934,U2168,789,314,Pasta,4,400.88,2025-06-06 06:32:00,2025-06-06 07:03:00,31,Alexandria,Credit Card,In Transit,Car,31.188355991983983,29.91994304132936,31.2174058907693,29.903034219317,31.217473406637954,29.93636084108349,3.601470205191735,Low,Online
27672,U6106,613,109,Sandwich,4,295.44,2025-06-12 00:26:00,2025-06-12 01:07:00,41,Cairo,Wallet,Cancelled,Car,30.057432676670174,31.2357079062869,30.060250597236816,31.218767626871205,30.02977338707031,31.234557385318706,1.6631385675632384,Low,Online
84150,U6036,274,483,Salad,5,618.6999999999999,2025-06-01 13:31:00,2025-06-01 14:00:00,29,Cairo,Wallet,Cancelled,Car,30.043298930013613,31.229768253297017,30.034257288899077,31.252591974484393,30.05965442638925,31.240849622015947,2.418759929170467,Medium,Online
37737,U9695,324,371,Burger,2,247.6,2025-06-08 01:36:00,2025-06-08 02:30:00,54,Tanta,Wallet,Delivered,Car,30.76978966173155,31.016223406519103,30.78624463741965,31.01546571227433,30.77081296059737,31.00627570616392,1.8257329469310513,Low,Online
40437,U7880,142,79,Burger,1,129.58,2025-06-02 04:30:00,2025-06-02 05:10:00,40,Cairo,Credit Card,Cancelled,Car,30.02507024102208,31.21957422451912,30.02712449740836,31.24527926608557,30.054543271989463,31.252216170042452,2.4899695830939805,Low,Online
8526,U8023,553,488,Burger,4,360.44,2025-06-15 23:29:00,2025-06-15 23:56:00,27,Mansoura,Wallet,Cancelled,Bicycle,31.018800173097148,31.366047427128755,31.038795065507305,31.39382461854401,31.02160935924703,31.394042644239143,3.4565413451688056,Low,Online
19021,U7415,636,220,Pasta,1,60.01,2025-06-03 02:27:00,2025-06-03 03:15:00,48,Zagazig,Credit Card,Delivered,Motorbike,30.571871110313264,31.490359637053036,30.606361604315993,31.49712560491918,30.56843217052563,31.50997928588296,3.878375329797399,Low,Online
51328,U3955,210,381,Fried Chicken,4,449.56,2025-06-16 09:00:00,2025-06-16 09:47:00,47,Cairo,Credit Card,In Transit,Bicycle,30.02752299561901,31.24266140590071,30.031829000019147,31.237659933438437,30.04314755831404,31.21630186355047,0.6786645559546503,High,Online
64239,U4135,253,123,Sandwich,4,550.92,2025-06-11 14:41:00,2025-06-11 15:13:00,32,Cairo,Cash,Cancelled,Motorbike,30.028225615233257,31.24213974474863,30.063849913108008,31.252740930350683,30.057512191961067,31.247441358499913,4.079268719971253,Medium,Online
9171,U7383,137,219,Koshary,3,283.98,2025-06-13 05:08:00,2025-06-13 05:59:00,51,Tanta,Cash,Cancelled,Bicycle,30.777336368929873,30.98436557063455,30.78640872643812,31.011792233914463,30.79436737791282,30.98544640077692,2.8113866669551895,Low,Online
87761,U6158,610,119,Salad,5,546.15,2025-06-06 01:08:00,2025-06-06 01:31:00,23,Giza,Credit Card,In Transit,Car,29.997426890906535,31.221713824590303,30.025741950225523,31.194001785110096,30.014039212304706,31.22712513824019,4.123078153821396,Low,Offline
94561,U8587,334,304,Sandwich,2,238.7,2025-06-04 00:10:00,2025-06-04 00:51:00,41,Assiut,Wallet,Delivered,Bicycle,27.16194743943361,31.18226732901522,27.18780934787685,31.18017721711653,27.196258020821304,31.1672769796687,2.873137873478225,Low,Online
12390,U8623,748,272,Fried Chicken,4,513.08,2025-06-11 13:55:00,2025-06-11 14:40:00,45,Giza,Wallet,Delivered,Motorbike,30.003532337087712,31.18956184381839,30.027744601660917,31.210524495484247,30.005551728479137,31.201977455614237,3.360578894491386,Medium,Online
40360,U5864,29,433,Burger,5,451.75,2025-06-12 07:14:00,2025-06-12 08:10:00,56,Zagazig,Credit Card,In Transit,Motorbike,30.57532211769399,31.48242141964873,30.589686467450885,31.502121378090457,30.577844229736275,31.517980227040436,2.4711223173596593,High,Online
34391,U7557,781,443,Shawarma,5,315.05,2025-06-03 19:53:00,2025-06-03 20:15:00,22,Giza,Credit Card,Cancelled,Motorbike,30.020636981655827,31.19489273551638,29.99556080191092,31.21196300682277,30.01162199634387,31.2256875987734,3.23100360119565,High,Online
7028,U2414,715,344,Sandwich,2,299.68,2025-06-05 08:53:00,2025-06-05 09:51:00,58,Tanta,Wallet,Delivered,Car,30.805872879152563,31.014245919441592,30.80453889220527,31.00455927850432,30.774282539500767,30.980884005404953,0.9387141815592754,High,Online
74230,U5041,779,467,Pasta,1,60.44,2025-06-15 05:57:00,2025-06-15 06:31:00,34,Tanta,Wallet,In Transit,Motorbike,30.787392789495865,31.004242702710645,30.780674882335376,31.014418754651174,30.800610995934107,31.016586186262582,1.226156308644115,Low,Online
84292,U2289,855,354,Fried Chicken,4,334.76,2025-06-12 18:15:00,2025-06-12 19:06:00,51,Assiut,Wallet,In Transit,Bicycle,27.1750514247,31.170821533474445,27.16499377318536,31.1721104196958,27.1712828864815,31.18553207581617,1.1217466085589418,High,Online
33545,U1017,4,437,Fried Chicken,1,91.04,2025-06-04 05:53:00,2025-06-04 06:27:00,34,Zagazig,Wallet,Cancelled,Motorbike,30.58867420968577,31.495530015223608,30.583584478380605,31.515848708119847,30.60241645777742,31.49777349162925,2.0288944940440965,Low,Online
27370,U4631,328,243,Sushi,2,73.42,2025-06-02 07:49:00,2025-06-02 08:31:00,42,Zagazig,Wallet,Cancelled,Car,30.59672580753123,31.485126481816856,30.592066318084672,31.489692262195945,30.580396677059227,31.5194322040658,0.6771863631266737,High,Offline
12090,U6839,43,246,Salad,4,540.52,2025-06-07 19:23:00,2025-06-07 20:02:00,39,Cairo,Cash,Cancelled,Bicycle,30.046370050855117,31.25517746625376,30.0419665385382,31.233943547726028,30.050396448068252,31.250969482481977,2.105248588662761,High,Online
90798,U1779,16,381,Shawarma,1,57.34,2025-06-08 23:31:00,2025-06-08 23:57:00,26,Giza,Credit Card,Cancelled,Bicycle,30.02765741206975,31.216899724624223,30.02590737559928,31.215671780212,30.024607715480407,31.221378560950985,0.2272984893370582,Low,Offline
31301,U1733,86,320,Shawarma,4,409.8,2025-06-09 02:54:00,2025-06-09 03:32:00,38,Cairo,Cash,Delivered,Bicycle,30.028947399250733,31.228419288604677,30.048305251120677,31.245359050186497,30.060266587880083,31.242274398563275,2.6970656626488116,Low,Online
71224,U3991,181,266,Pizza,1,54.0,2025-06-12 15:27:00,2025-06-12 15:56:00,29,Alexandria,Credit Card,Cancelled,Car,31.196884615186733,29.938608043117743,31.192968083991012,29.93602639050116,31.191940536592025,29.903518025170285,0.4991043410016112,Medium,Online
62522,U8889,724,21,Salad,3,157.38,2025-06-05 23:22:00,2025-06-06 00:12:00,50,Zagazig,Credit Card,In Transit,Car,30.60136040544973,31.50902549725309,30.57903805404607,31.50628525268695,30.569185032154618,31.508867108014964,2.4886271809009894,Low,Online
20638,U7889,96,425,Pasta,2,77.38,2025-06-03 09:59:00,2025-06-03 10:41:00,42,Mansoura,Wallet,In Transit,Car,31.031945512543828,31.385108347197864,31.038508541002734,31.36732899406215,31.054560228657355,31.369892397989368,1.8467707149415955,High,Online
34232,U6921,502,417,Sandwich,2,93.44,2025-06-10 11:38:00,2025-06-10 12:08:00,30,Assiut,Credit Card,In Transit,Bicycle,27.18389556491176,31.188740918929348,27.19822986719385,31.18348203881356,27.19913421984861,31.184987425686423,1.671626471096718,Medium,Online
29618,U7599,487,311,Burger,2,256.46,2025-06-11 01:27:00,2025-06-11 02:18:00,51,Zagazig,Wallet,Cancelled,Motorbike,30.58965386221251,31.519152452535472,30.59802488553378,31.50498502811007,30.583431664405826,31.518205648200855,1.645432036419509,Low,Online
91515,U5129,193,403,Fried Chicken,2,143.06,2025-06-16 02:37:00,2025-06-16 03:07:00,30,Assiut,Cash,In Transit,Bicycle,27.19067212762162,31.17392503854981,27.171037684213815,31.19953264088126,27.182954660318575,31.17280599778594,3.342566006015787,Low,Online
86731,U6498,556,429,Sandwich,3,226.86,2025-06-16 00:53:00,2025-06-16 01:41:00,48,Tanta,Wallet,Delivered,Motorbike,30.770021684861565,30.9990337729192,30.7676335369835,30.98342123931447,30.794044588171765,30.986756605017295,1.517917388196222,Low,Online
55487,U3345,363,411,Shawarma,5,630.3499999999999,2025-06-03 00:54:00,2025-06-03 01:44:00,50,Alexandria,Cash,Delivered,Motorbike,31.191751692109055,29.91939836519727,31.210337375988452,29.915987996012877,31.209978953208267,29.925394437530088,2.086123820968748,Low,Offline
67474,U9873,900,210,Burger,3,179.52,2025-06-08 05:16:00,2025-06-08 05:54:00,38,Giza,Cash,In Transit,Car,29.996063415582245,31.19938541246211,30.008678348912827,31.194729474876578,30.03143698820065,31.18934968739281,1.4687800862980531,Low,Online
40291,U5147,624,416,Burger,5,607.9,2025-06-14 01:45:00,2025-06-14 02:22:00,37,Alexandria,Credit Card,Cancelled,Bicycle,31.210666841066185,29.91597067089399,31.210237706348085,29.923738819958324,31.21070447731917,29.91872714782928,0.7417845407343209,Low,Online
3237,U1601,273,341,Sushi,4,352.48,2025-06-09 22:10:00,2025-06-09 22:56:00,46,Tanta,Cash,Delivered,Car,30.77528215692919,30.98176505310055,30.77311685568395,30.992949173984137,30.77142319851445,30.996819713399564,1.0972224159258186,Low,Online
95681,U7962,891,90,Sushi,5,387.9500000000001,2025-06-13 11:05:00,2025-06-13 11:48:00,43,Mansoura,Credit Card,Delivered,Car,31.02862339776374,31.366955225961107,31.03500138967255,31.392629641227657,31.029759008246472,31.39746240156723,2.5511604904912786,Medium,Online
66796,U9007,844,269,Sushi,1,105.79,2025-06-08 21:33:00,2025-06-08 21:58:00,25,Tanta,Credit Card,Delivered,Bicycle,30.78414262471649,30.99188148004465,30.804726081814916,30.987087294182523,30.774412978901488,31.00536196240594,2.3276773258771852,Low,Online
23164,U1698,913,367,Pizza,5,725.25,2025-06-16 03:09:00,2025-06-16 03:47:00,38,Cairo,Credit Card,Delivered,Car,30.0530138808515,31.222066495069033,30.04555837408031,31.2406850951462,30.049404784288512,31.219768320313,1.9766264193449523,Low,Online
19604,U4972,279,95,Pizza,5,600.25,2025-06-10 18:13:00,2025-06-10 18:49:00,36,Giza,Credit Card,Delivered,Motorbike,30.02111222369258,31.21212368533414,30.00060312830656,31.215028063609832,30.007847650369285,31.198930718602913,2.2906891320385787,High,Online
75930,U8881,261,81,Burger,3,138.51,2025-06-02 01:52:00,2025-06-02 02:20:00,28,Mansoura,Wallet,Delivered,Motorbike,31.05065387880457,31.39305283361737,31.047955383946725,31.38795918145053,31.057862970232595,31.376414322119103,0.5708900899293398,Low,Online
64483,U7995,607,359,Koshary,2,273.44,2025-06-02 01:15:00,2025-06-02 02:01:00,46,Zagazig,Wallet,Delivered,Bicycle,30.57852348818536,31.505347035907352,30.59095831914068,31.508386376365195,30.591953691847948,31.4900068997204,1.4090411388861623,Low,Online
88703,U7702,364,311,Pizza,5,298.95,2025-06-06 13:55:00,2025-06-06 14:14:00,19,Tanta,Credit Card,Delivered,Bicycle,30.80132073077185,31.00859032214674,30.78645366473482,31.00942460682528,30.77154882981792,30.98231098325422,1.6501840604633684,Medium,Online
72415,U9272,810,449,Fried Chicken,4,505.4,2025-06-03 09:18:00,2025-06-03 10:09:00,51,Zagazig,Wallet,Cancelled,Motorbike,30.585281470743688,31.51729628181167,30.59864834391696,31.504252982360217,30.58561133336977,31.493124104117552,1.9393016990179688,High,Online
57086,U3864,208,184,Salad,3,202.5,2025-06-06 20:53:00,2025-06-06 21:34:00,41,Giza,Credit Card,Cancelled,Motorbike,30.004989171127782,31.220368445278915,29.99385082072164,31.2169260476275,30.01842242552403,31.21440904795241,1.2786077575757513,Low,Online
41251,U3665,446,120,Pizza,5,163.6,2025-06-05 01:24:00,2025-06-05 02:02:00,38,Mansoura,Wallet,Delivered,Bicycle,31.02586273642289,31.37935872998063,31.025778033718527,31.38204758015637,31.05059274530765,31.3762293189022,0.2568991358821614,Low,Online
27807,U1990,467,447,Koshary,4,208.48,2025-06-03 03:12:00,2025-06-03 03:47:00,35,Giza,Cash,Delivered,Car,30.00596606953212,31.21472013967279,29.99585748445529,31.194676405966923,30.014455064351623,31.206629560175557,2.2351138943409627,Low,Online
90278,U8893,413,436,Sandwich,1,116.94,2025-06-08 18:55:00,2025-06-08 19:49:00,54,Mansoura,Wallet,Delivered,Motorbike,31.024284945331296,31.362248885172537,31.023823818846697,31.383418938561643,31.05575304564487,31.37059616324947,2.021969087675609,High,Online
14016,U2957,755,302,Pasta,3,376.74,2025-06-07 13:51:00,2025-06-07 14:29:00,38,Assiut,Wallet,In Transit,Car,27.169249701337137,31.198203366897474,27.16683101867804,31.163825605169755,27.16957987246325,31.203240184719323,3.417598981754556,Medium,Online
69625,U1316,378,114,Fried Chicken,1,35.99,2025-06-08 04:28:00,2025-06-08 04:57:00,29,Giza,Wallet,Delivered,Car,29.998128095231383,31.2263373882378,30.0048209151462,31.206018666611584,30.009749557849677,31.213477285388173,2.096138968464879,Low,Online
75095,U1699,28,389,Pasta,3,142.02,2025-06-02 15:27:00,2025-06-02 16:19:00,52,Tanta,Wallet,Cancelled,Motorbike,30.80459594318997,31.006129234146616,30.795647392341987,30.984921881738433,30.77726263435196,31.009508844179027,2.259101313697603,Medium,Offline
41201,U2218,268,80,Sandwich,1,106.07,2025-06-07 03:12:00,2025-06-07 03:51:00,39,Alexandria,Credit Card,Cancelled,Motorbike,31.208246682275316,29.904134478557136,31.217540528585413,29.90923265189125,31.212222977134925,29.90127188230056,1.139217121506621,Low,Online
88661,U8654,755,176,Shawarma,3,101.76,2025-06-10 00:26:00,2025-06-10 01:05:00,39,Mansoura,Wallet,In Transit,Bicycle,31.02163317160164,31.373012942066353,31.0402522171548,31.400013486899077,31.022309301858073,31.375445336499293,3.302504531036286,Low,Online
97337,U4028,981,157,Shawarma,2,86.8,2025-06-13 01:17:00,2025-06-13 01:55:00,38,Cairo,Credit Card,Cancelled,Car,30.06208733604477,31.249182851376208,30.05147314708871,31.24270856035135,30.05818614991252,31.235709277708363,1.331995866441948,Low,Online
